Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Wind Speed
2017,7,9,2,30,25.4,0,15.6,0,0,0,54.61,0.08,1026,2.5,2.3000000000000003
2017,7,9,3,30,25.9,0,16.2,0,0,0,55.27,0.08,1026,2.5,2.7
2017,7,9,4,30,27.4,0,16.8,50,361,110,52.3,0.08,1026,2.5,2.9000000000000004
2017,7,9,5,30,29.4,0,16.6,80,587,285,45.99,0.08,1026,2.5,2.3000000000000003
2017,7,9,6,30,31.6,0,16.0,100,709,471,39.13,0.08,1026,2.6,1.6
2017,7,9,7,30,33.5,1,14.3,113,783,645,31.54,0.08,1026,2.6,1.6
2017,7,9,8,30,34.5,1,14.0,123,827,790,29.14,0.08,1026,2.6,1.7000000000000002
2017,7,9,9,30,35.1,2,14.3,302,18,318,28.89,0.08,1026,2.6,2.0
2017,7,9,10,30,35.4,0,14.9,145,845,940,29.43,0.08,1025,2.7,2.3000000000000003
2017,7,9,11,30,35.4,2,15.3,321,19,339,30.23,0.08,1025,2.7,2.6
2017,7,9,12,30,35.1,2,15.5,299,18,314,31.16,0.08,1025,2.8000000000000003,2.8000000000000003
2017,7,9,13,30,34.7,0,15.6,141,784,767,32.09,0.08,1025,2.9000000000000004,2.9000000000000004
2017,7,9,14,30,34.1,0,15.7,131,730,619,33.26,0.08,1025,2.9000000000000004,2.8000000000000003
2017,7,9,15,30,33.4,0,15.7,116,640,443,34.6,0.08,1025,3.0,2.5
2017,7,9,16,30,32.5,0,15.6,93,489,257,36.32,0.08,1025,3.1,1.9
2017,7,9,17,30,30.700000000000003,0,16.0,53,237,90,41.03,0.08,1025,3.2,1.2000000000000002
2017,7,9,18,30,29.200000000000003,0,16.8,0,0,0,47.32,0.08,1025,3.2,0.9
2017,7,9,19,30,28.5,0,17.1,0,0,0,50.02,0.08,1026,3.3000000000000003,1.0
2017,7,9,20,30,28.200000000000003,0,17.1,0,0,0,51.1,0.08,1026,3.3000000000000003,1.2000000000000002
2017,7,9,21,30,27.9,0,17.1,0,0,0,51.73,0.08,1026,3.3000000000000003,1.4
2017,7,9,22,30,27.700000000000003,0,16.900000000000002,0,0,0,51.77,0.08,1025,3.3000000000000003,1.4
2017,7,9,23,30,27.6,0,16.7,0,0,0,51.63,0.08,1025,3.3000000000000003,1.4
2017,7,10,0,30,27.5,0,16.5,0,0,0,51.07,0.09,1025,3.3000000000000003,1.3
2017,7,10,1,30,27.6,0,16.2,0,0,0,49.96,0.09,1025,3.3000000000000003,1.3
2017,7,10,2,30,27.5,0,15.9,0,0,0,49.3,0.09,1025,3.3000000000000003,1.3
2017,7,10,3,30,27.9,0,15.7,0,0,0,47.52,0.09,1025,3.3000000000000003,1.3
2017,7,10,4,30,29.200000000000003,0,15.7,58,246,99,44.13,0.09,1025,3.2,1.4
2017,7,10,5,30,31.5,1,15.7,101,476,266,38.64,0.09,1025,3.2,1.3
2017,7,10,6,30,33.9,1,14.2,129,613,448,30.69,0.09,1025,3.2,1.3
2017,7,10,7,30,35.7,0,14.0,148,696,620,27.25,0.09,1025,3.2,1.5
2017,7,10,8,30,37.0,1,13.8,161,749,765,25.1,0.09,1025,3.1,1.5
2017,7,10,9,30,37.8,1,13.9,197,738,858,24.22,0.09,1025,3.1,1.6
2017,7,10,10,30,38.3,0,14.1,202,752,910,23.88,0.09,1024,3.1,1.8
2017,7,10,11,30,38.400000000000006,0,14.4,203,751,908,24.23,0.09,1024,3.1,2.1
2017,7,10,12,30,38.2,0,14.9,162,789,865,25.31,0.09,1024,3.2,2.4000000000000004
2017,7,10,13,30,37.8,1,15.4,154,760,760,26.71,0.09,1023,3.2,2.7
2017,7,10,14,30,37.1,1,15.8,140,709,614,28.47,0.09,1023,3.2,2.9000000000000004
2017,7,10,15,30,36.3,0,16.0,123,628,442,30.11,0.09,1023,3.1,3.1
2017,7,10,16,30,35.0,0,16.1,96,491,260,32.52,0.09,1024,3.0,3.1
2017,7,10,17,30,33.1,0,16.400000000000002,54,257,93,36.82,0.09,1024,2.8000000000000003,2.8000000000000003
2017,7,10,18,30,31.3,0,16.7,0,0,0,41.53,0.09,1025,2.6,2.5
2017,7,10,19,30,30.200000000000003,0,16.8,0,0,0,44.59,0.09,1025,2.5,2.5
2017,7,10,20,30,29.4,0,16.8,0,0,0,46.58,0.09,1026,2.4000000000000004,2.4000000000000004
2017,7,10,21,30,28.6,0,16.7,0,0,0,48.52,0.09,1026,2.3000000000000003,2.3000000000000003
2017,7,10,22,30,28.1,0,16.400000000000002,0,0,0,48.98,0.09,1026,2.3000000000000003,2.3000000000000003
2017,7,10,23,30,28.0,0,15.5,0,0,0,46.62,0.09,1026,2.2,2.3000000000000003
2017,7,11,0,30,27.5,0,14.2,0,0,0,43.99,0.09,1026,2.1,2.5
2017,7,11,1,30,27.1,0,12.8,0,0,0,41.09,0.09,1026,2.1,2.6
2017,7,11,2,30,26.700000000000003,0,11.4,0,0,0,38.51,0.09,1026,2.1,2.7
2017,7,11,3,30,27.0,0,10.5,0,0,0,35.64,0.09,1026,2.0,2.9000000000000004
2017,7,11,4,30,28.5,0,10.2,60,264,103,31.97,0.09,1027,1.9,3.0
2017,7,11,5,30,30.700000000000003,1,9.8,99,520,278,27.34,0.09,1027,1.9,2.7
2017,7,11,6,30,33.1,0,11.3,118,675,470,26.47,0.09,1027,1.8,2.3000000000000003
2017,7,11,7,30,35.0,1,11.1,130,769,650,23.44,0.09,1027,1.8,1.8
2017,7,11,8,30,36.6,0,10.3,135,830,803,20.43,0.09,1027,1.7000000000000002,1.3
2017,7,11,9,30,37.8,0,8.6,136,867,911,16.98,0.09,1026,1.7000000000000002,0.7000000000000001
2017,7,11,10,30,38.400000000000006,0,8.0,138,881,966,15.83,0.09,1026,1.7000000000000002,0.4
2017,7,11,11,30,38.5,0,9.0,137,880,963,16.88,0.09,1025,1.7000000000000002,0.7000000000000001
2017,7,11,12,30,38.2,0,10.2,131,869,904,18.56,0.09,1025,1.8,1.2000000000000002
2017,7,11,13,30,37.7,0,11.0,128,835,794,20.17,0.09,1025,1.8,1.6
2017,7,11,14,30,36.8,0,11.7,121,778,640,22.19,0.09,1025,1.9,1.9
2017,7,11,15,30,35.6,0,12.5,109,690,460,24.91,0.09,1025,1.9,2.0
2017,7,11,16,30,34.1,0,13.4,87,546,268,28.68,0.09,1025,2.0,1.9
2017,7,11,17,30,31.9,0,14.6,50,303,95,35.1,0.09,1026,2.0,1.5
2017,7,11,18,30,30.200000000000003,0,16.0,0,0,0,42.3,0.09,1026,2.0,1.3
2017,7,11,19,30,29.6,0,16.8,0,0,0,46.07,0.09,1026,2.0,1.3
2017,7,11,20,30,28.9,0,17.3,0,0,0,49.54,0.09,1026,1.9,1.2000000000000002
2017,7,11,21,30,28.3,0,16.900000000000002,0,0,0,50.03,0.09,1026,1.8,1.6
2017,7,11,22,30,27.9,0,15.6,0,0,0,47.02,0.09,1026,1.8,2.4000000000000004
2017,7,11,23,30,27.8,0,13.8,0,0,0,42.21,0.09,1026,1.7000000000000002,2.8000000000000003
2017,7,12,0,30,27.1,0,12.5,0,0,0,40.52,0.09,1026,1.8,3.9
2017,7,12,1,30,26.5,0,12.1,0,0,0,40.78,0.09,1026,1.9,4.0
2017,7,12,2,30,26.0,0,12.0,0,0,0,41.63,0.09,1026,2.0,3.7
2017,7,12,3,30,26.5,0,11.7,0,0,0,39.72,0.09,1026,2.0,3.7
2017,7,12,4,30,28.1,0,11.7,48,357,106,36.13,0.09,1026,2.1,3.8
2017,7,12,5,30,30.1,1,11.7,82,578,280,32.26,0.09,1026,2.2,3.2
2017,7,12,6,30,32.1,1,13.6,105,696,466,32.57,0.09,1026,2.3000000000000003,2.4000000000000004
2017,7,12,7,30,33.9,1,14.2,122,765,639,30.67,0.09,1026,2.4000000000000004,1.7000000000000002
2017,7,12,8,30,35.300000000000004,1,13.4,134,808,782,26.86,0.09,1025,2.5,1.5
2017,7,12,9,30,36.1,1,13.3,134,847,890,25.51,0.09,1025,2.5,1.6
2017,7,12,10,30,36.4,1,13.6,137,859,943,25.55,0.09,1024,2.5,1.8
2017,7,12,11,30,36.5,1,13.9,138,857,941,25.98,0.09,1024,2.5,2.0
2017,7,12,12,30,36.2,1,14.2,172,783,868,26.95,0.09,1024,2.5,2.2
2017,7,12,13,30,35.800000000000004,1,14.4,166,747,760,27.84,0.09,1023,2.5,2.5
2017,7,12,14,30,35.2,2,14.5,269,349,502,29.07,0.09,1023,2.6,2.6
2017,7,12,15,30,34.5,0,14.7,135,589,434,30.5,0.09,1023,2.6,2.6
2017,7,12,16,30,33.300000000000004,0,14.9,105,439,250,33.0,0.09,1023,2.6,2.3000000000000003
2017,7,12,17,30,31.5,0,15.4,54,207,85,37.81,0.09,1023,2.6,1.8
2017,7,12,18,30,29.8,0,16.3,0,0,0,44.17,0.09,1023,2.6,1.4
2017,7,12,19,30,29.0,0,17.0,0,0,0,48.26,0.09,1023,2.5,1.4
2017,7,12,20,30,28.5,0,17.5,0,0,0,51.43,0.09,1023,2.5,1.4
2017,7,12,21,30,28.1,0,17.7,0,0,0,53.41,0.09,1023,2.5,1.5
2017,7,12,22,30,27.9,0,17.400000000000002,0,0,0,52.97,0.09,1023,2.5,1.8
2017,7,12,23,30,27.8,0,16.400000000000002,0,0,0,49.81,0.09,1022,2.6,2.1
2017,7,13,0,30,27.5,0,15.5,0,0,0,48.02,0.08,1022,2.7,3.3000000000000003
2017,7,13,1,30,26.9,0,16.2,0,0,0,51.870000000000005,0.08,1022,2.8000000000000003,3.7
2017,7,13,2,30,26.4,0,17.400000000000002,0,0,0,57.75,0.08,1022,2.8000000000000003,3.9
2017,7,13,3,30,26.200000000000003,0,18.5,0,0,0,62.72,0.08,1023,2.8000000000000003,4.1000000000000005
2017,7,13,4,30,26.8,0,19.4,55,119,74,63.77,0.08,1023,2.8000000000000003,4.3
2017,7,13,5,30,28.3,1,19.700000000000003,134,289,232,59.56,0.08,1023,2.8000000000000003,4.1000000000000005
2017,7,13,6,30,29.9,1,18.9,184,441,412,51.86,0.08,1023,2.8000000000000003,3.7
2017,7,13,7,30,31.4,0,18.5,211,561,588,46.36,0.08,1023,2.8000000000000003,3.3000000000000003
2017,7,13,8,30,32.4,0,18.5,217,649,737,43.78,0.08,1023,2.8000000000000003,3.2
2017,7,13,9,30,33.2,0,18.3,169,785,869,41.4,0.08,1023,2.8000000000000003,3.4000000000000004
2017,7,13,10,30,33.6,1,18.2,164,813,926,40.13,0.08,1023,2.8000000000000003,3.7
2017,7,13,11,30,33.800000000000004,2,18.1,382,435,790,39.36,0.08,1022,2.8000000000000003,3.8
2017,7,13,12,30,33.7,0,18.0,141,829,878,39.36,0.08,1022,2.8000000000000003,4.0
2017,7,13,13,30,33.4,0,17.900000000000002,131,805,771,39.89,0.08,1022,2.9000000000000004,4.0
2017,7,13,14,30,32.9,0,17.900000000000002,117,763,625,40.99,0.08,1022,2.9000000000000004,3.9
2017,7,13,15,30,32.2,0,17.900000000000002,101,692,452,42.64,0.08,1022,2.8000000000000003,3.6
2017,7,13,16,30,31.200000000000003,0,17.900000000000002,78,567,266,45.08,0.08,1021,2.8000000000000003,3.4000000000000004
2017,7,13,17,30,29.8,0,17.900000000000002,46,331,95,48.76,0.08,1021,2.8000000000000003,3.0
2017,7,13,18,30,28.3,0,18.4,0,0,0,54.9,0.08,1022,2.8000000000000003,2.7
2017,7,13,19,30,27.4,0,19.3,0,0,0,61.33,0.08,1022,2.8000000000000003,2.7
2017,7,13,20,30,26.8,0,19.8,0,0,0,65.58,0.08,1022,2.9000000000000004,2.8000000000000003
2017,7,13,21,30,26.5,0,20.0,0,0,0,67.58,0.08,1022,2.9000000000000004,3.1
2017,7,13,22,30,26.4,0,20.1,0,0,0,68.51,0.08,1022,3.0,3.5
2017,7,13,23,30,26.4,0,20.4,0,0,0,69.51,0.08,1022,3.1,3.7
2017,7,14,0,30,26.200000000000003,0,20.9,0,0,0,72.44,0.08,1021,3.2,4.0
2017,7,14,1,30,25.9,0,21.5,0,0,0,76.74,0.08,1021,3.3000000000000003,3.7
2017,7,14,2,30,25.6,0,22.1,0,0,0,80.98,0.08,1021,3.3000000000000003,3.2
2017,7,14,3,30,25.8,0,22.5,0,0,0,82.11,0.08,1021,3.3000000000000003,3.0
2017,7,14,4,30,26.8,0,22.700000000000003,52,288,98,78.45,0.08,1021,3.3000000000000003,2.7
2017,7,14,5,30,28.3,1,21.9,88,528,267,68.47,0.08,1022,3.3000000000000003,2.4000000000000004
2017,7,14,6,30,29.700000000000003,1,20.1,109,664,452,56.49,0.08,1022,3.3000000000000003,2.6
2017,7,14,7,30,30.700000000000003,1,19.1,124,744,625,50.06,0.08,1021,3.3000000000000003,2.8000000000000003
2017,7,14,8,30,31.5,2,18.5,360,294,596,46.01,0.08,1021,3.3000000000000003,2.9000000000000004
2017,7,14,9,30,32.0,2,18.0,408,317,690,43.51,0.08,1021,3.3000000000000003,3.1
2017,7,14,10,30,32.4,2,17.900000000000002,432,328,740,42.02,0.08,1021,3.3000000000000003,3.2
2017,7,14,11,30,32.5,2,17.8,432,328,738,41.59,0.08,1020,3.3000000000000003,3.2
2017,7,14,12,30,32.4,2,17.6,406,316,686,41.42,0.08,1020,3.3000000000000003,3.3000000000000003
2017,7,14,13,30,32.1,2,17.400000000000002,357,292,590,41.66,0.08,1020,3.3000000000000003,3.3000000000000003
2017,7,14,14,30,31.6,7,17.2,271,339,496,42.28,0.08,1020,3.4000000000000004,3.0
2017,7,14,15,30,31.1,6,17.0,22,0,22,42.9,0.08,1020,3.4000000000000004,2.6
2017,7,14,16,30,30.3,8,16.900000000000002,12,0,12,44.45,0.08,1020,3.5,2.6
2017,7,14,17,30,29.1,8,16.3,6,0,6,45.94,0.08,1020,3.6,3.1
2017,7,14,18,30,28.0,0,17.0,0,0,0,51.17,0.08,1021,3.6,3.8
2017,7,14,19,30,27.4,7,18.0,0,0,0,56.67,0.08,1021,3.5,4.5
2017,7,14,20,30,27.0,0,18.8,0,0,0,60.94,0.08,1022,3.4000000000000004,4.7
2017,7,14,21,30,26.700000000000003,1,19.200000000000003,0,0,0,63.52,0.08,1022,3.3000000000000003,4.5
2017,7,14,22,30,26.5,0,19.700000000000003,0,0,0,66.2,0.08,1022,3.2,4.3
2017,7,14,23,30,26.3,0,20.1,0,0,0,68.87,0.08,1021,3.2,4.3
2017,7,15,0,30,26.1,0,20.4,0,0,0,70.69,0.08,1021,3.3000000000000003,4.4
2017,7,15,1,30,26.0,0,20.4,0,0,0,71.14,0.08,1021,3.3000000000000003,4.6000000000000005
2017,7,15,2,30,25.8,0,20.4,0,0,0,72.04,0.08,1021,3.4000000000000004,4.800000000000001
2017,7,15,3,30,26.0,0,20.8,0,0,0,73.25,0.08,1021,3.4000000000000004,5.0
2017,7,15,4,30,26.9,0,21.200000000000003,60,189,89,70.91,0.08,1022,3.5,5.4
2017,7,15,5,30,28.0,3,20.3,112,3,113,63.16,0.08,1022,3.6,5.6000000000000005
2017,7,15,6,30,29.0,1,18.7,153,538,429,53.92,0.08,1022,3.7,5.7
2017,7,15,7,30,29.700000000000003,0,17.900000000000002,181,623,599,49.27,0.08,1022,3.7,5.5
2017,7,15,8,30,30.1,1,17.7,197,680,741,47.46,0.08,1022,3.7,5.4
2017,7,15,9,30,30.5,1,17.6,133,829,871,46.16,0.08,1022,3.7,5.300000000000001
2017,7,15,10,30,30.8,1,17.5,135,845,926,44.97,0.08,1022,3.6,5.4
2017,7,15,11,30,30.9,1,17.2,134,846,926,44.02,0.08,1022,3.5,5.5
2017,7,15,12,30,30.6,1,16.900000000000002,146,811,865,43.79,0.08,1022,3.4000000000000004,5.6000000000000005
2017,7,15,13,30,30.3,1,16.5,134,792,763,43.39,0.08,1022,3.2,5.7
2017,7,15,14,30,29.8,1,16.1,120,750,618,43.58,0.08,1022,3.1,5.6000000000000005
2017,7,15,15,30,29.200000000000003,7,15.7,193,314,351,43.97,0.08,1022,3.1,5.5
2017,7,15,16,30,28.4,6,15.4,101,0,101,45.34,0.08,1023,3.1,5.2
2017,7,15,17,30,27.4,6,15.8,15,0,15,49.15,0.08,1023,3.2,4.7
2017,7,15,18,30,26.700000000000003,7,16.8,0,0,0,54.44,0.08,1023,3.3000000000000003,4.5
2017,7,15,19,30,26.4,4,17.3,0,0,0,57.47,0.08,1023,3.4000000000000004,4.9
2017,7,15,20,30,25.9,8,17.7,0,0,0,60.54,0.08,1024,3.6,6.300000000000001
2017,7,15,21,30,25.1,7,17.7,0,0,0,63.45,0.08,1024,3.6,6.9
2017,7,15,22,30,24.6,6,17.5,0,0,0,64.49,0.08,1024,3.6,5.6000000000000005
2017,7,15,23,30,24.5,7,17.2,0,0,0,63.940000000000005,0.08,1024,3.5,4.7
2017,7,16,0,30,24.700000000000003,8,17.400000000000002,0,0,0,63.95,0.09,1023,3.3000000000000003,3.5
2017,7,16,1,30,24.5,4,17.8,0,0,0,66.32000000000001,0.09,1023,3.3000000000000003,3.5
2017,7,16,2,30,24.4,6,18.1,0,0,0,68.05,0.09,1023,3.3000000000000003,3.7
2017,7,16,3,30,24.8,8,18.4,0,0,0,67.8,0.09,1023,3.3000000000000003,4.2
2017,7,16,4,30,25.700000000000003,3,18.5,51,26,55,64.53,0.09,1024,3.3000000000000003,5.0
2017,7,16,5,30,26.6,1,17.400000000000002,111,425,254,57.0,0.09,1024,3.2,5.6000000000000005
2017,7,16,6,30,27.200000000000003,0,16.5,144,570,436,51.98,0.09,1025,3.1,5.9
2017,7,16,7,30,27.6,4,15.8,303,153,405,48.71,0.09,1025,3.0,6.1000000000000005
2017,7,16,8,30,27.9,3,15.4,362,278,584,46.48,0.09,1025,2.8000000000000003,6.4
2017,7,16,9,30,28.0,0,15.0,154,815,878,45.05,0.09,1025,2.6,6.800000000000001
2017,7,16,10,30,28.0,2,14.6,385,421,778,43.9,0.09,1025,2.4000000000000004,7.1000000000000005
2017,7,16,11,30,27.9,0,14.0,153,844,941,42.49,0.09,1025,2.1,7.300000000000001
2017,7,16,12,30,27.8,0,13.2,144,844,891,40.61,0.09,1025,1.9,7.4
2017,7,16,13,30,27.6,0,12.4,126,835,789,38.93,0.09,1025,1.8,7.5
2017,7,16,14,30,27.4,0,12.0,113,795,639,38.39,0.09,1025,1.8,7.5
2017,7,16,15,30,27.1,0,12.0,100,711,458,39.16,0.09,1025,1.8,7.5
2017,7,16,16,30,26.8,0,12.5,83,556,264,41.09,0.09,1025,1.9,7.2
2017,7,16,17,30,26.200000000000003,0,13.8,48,280,88,46.25,0.09,1025,2.1,6.6000000000000005
2017,7,16,18,30,25.700000000000003,0,16.0,0,0,0,54.96,0.09,1025,2.3000000000000003,5.7
2017,7,16,19,30,25.5,1,17.3,0,0,0,60.39,0.09,1025,2.4000000000000004,5.1000000000000005
2017,7,16,20,30,25.3,0,17.0,0,0,0,60.120000000000005,0.09,1026,2.5,5.1000000000000005
2017,7,16,21,30,25.1,1,16.2,0,0,0,57.64,0.09,1026,2.5,5.4
2017,7,16,22,30,25.0,3,15.5,0,0,0,55.51,0.09,1026,2.5,5.6000000000000005
2017,7,16,23,30,24.9,0,15.1,0,0,0,54.61,0.09,1027,2.5,5.7
2017,7,17,0,30,24.6,0,14.9,0,0,0,54.72,0.09,1027,2.3000000000000003,5.800000000000001
2017,7,17,1,30,24.4,0,14.6,0,0,0,54.21,0.09,1027,2.2,6.0
2017,7,17,2,30,24.200000000000003,0,14.0,0,0,0,53.01,0.09,1027,2.1,6.300000000000001
2017,7,17,3,30,24.3,0,13.9,0,0,0,52.370000000000005,0.09,1027,2.1,6.6000000000000005
2017,7,17,4,30,24.8,0,13.9,50,307,96,50.84,0.09,1027,2.1,7.1000000000000005
2017,7,17,5,30,25.5,1,13.7,86,553,270,48.07,0.09,1027,2.1,7.4
2017,7,17,6,30,26.200000000000003,2,13.5,211,214,320,45.48,0.09,1027,2.2,7.4
2017,7,17,7,30,26.8,2,13.4,267,359,507,43.58,0.09,1027,2.3000000000000003,7.2
2017,7,17,8,30,27.4,1,13.2,124,827,783,41.65,0.09,1027,2.4000000000000004,7.0
2017,7,17,9,30,27.8,2,13.1,381,375,714,40.37,0.09,1027,2.5,6.9
2017,7,17,10,30,28.0,1,13.1,133,864,940,39.79,0.09,1027,2.6,6.9
2017,7,17,11,30,28.1,1,13.0,136,858,936,39.39,0.09,1028,2.7,6.800000000000001
2017,7,17,12,30,28.1,0,12.9,130,849,881,39.24,0.09,1028,2.7,6.5
2017,7,17,13,30,28.0,0,12.9,125,819,773,39.31,0.09,1028,2.7,6.2
2017,7,17,14,30,27.700000000000003,0,12.8,117,766,624,39.92,0.09,1028,2.7,6.0
2017,7,17,15,30,27.3,0,12.9,103,682,446,40.97,0.09,1028,2.6,5.9
2017,7,17,16,30,26.700000000000003,0,13.0,82,539,258,42.86,0.09,1028,2.6,5.7
2017,7,17,17,30,25.8,0,13.4,45,289,86,46.28,0.09,1028,2.6,5.300000000000001
2017,7,17,18,30,25.1,0,14.2,0,0,0,50.81,0.09,1029,2.5,4.9
2017,7,17,19,30,24.8,0,15.3,0,0,0,55.42,0.09,1029,2.5,5.0
2017,7,17,20,30,24.5,0,16.3,0,0,0,60.21,0.09,1029,2.5,5.2
2017,7,17,21,30,24.200000000000003,0,17.3,0,0,0,65.26,0.09,1029,2.5,5.1000000000000005
2017,7,17,22,30,23.9,0,18.2,0,0,0,70.45,0.09,1029,2.6,4.9
2017,7,17,23,30,23.8,0,19.1,0,0,0,74.91,0.09,1029,2.6,4.800000000000001
2017,7,18,0,30,23.200000000000003,0,19.8,0,0,0,81.25,0.09,1029,2.7,3.6
2017,7,18,1,30,23.0,0,20.200000000000003,0,0,0,84.0,0.09,1029,2.7,2.9000000000000004
2017,7,18,2,30,22.9,0,19.8,0,0,0,82.93,0.09,1029,2.6,2.2
2017,7,18,3,30,23.3,0,19.1,0,0,0,77.05,0.09,1029,2.6,1.9
2017,7,18,4,30,24.6,0,18.3,48,299,93,68.15,0.09,1030,2.6,1.9
2017,7,18,5,30,26.0,0,17.5,85,544,265,59.65,0.09,1030,2.6,2.1
2017,7,18,6,30,27.200000000000003,1,16.400000000000002,107,681,453,51.63,0.09,1030,2.6,2.5
2017,7,18,7,30,28.3,1,15.7,121,762,629,46.34,0.09,1030,2.6,2.8000000000000003
2017,7,18,8,30,29.1,0,15.3,130,814,777,43.25,0.09,1030,2.6,3.1
2017,7,18,9,30,29.700000000000003,1,15.1,138,840,882,41.16,0.09,1030,2.6,3.3000000000000003
2017,7,18,10,30,30.0,1,15.0,140,854,937,40.12,0.09,1030,2.6,3.4000000000000004
2017,7,18,11,30,30.200000000000003,0,14.9,139,855,936,39.5,0.09,1030,2.6,3.5
2017,7,18,12,30,30.1,0,14.8,135,843,880,39.52,0.09,1030,2.6,3.6
2017,7,18,13,30,29.9,0,14.7,127,819,775,39.66,0.09,1030,2.5,3.7
2017,7,18,14,30,29.4,0,14.6,116,775,628,40.44,0.09,1029,2.4000000000000004,3.6
2017,7,18,15,30,28.8,0,14.4,100,702,452,41.53,0.09,1029,2.3000000000000003,3.4000000000000004
2017,7,18,16,30,28.0,0,14.2,77,576,263,42.88,0.09,1029,2.3000000000000003,2.9000000000000004
2017,7,18,17,30,26.5,0,14.1,43,340,91,46.62,0.09,1030,2.2,2.1
2017,7,18,18,30,25.1,0,14.7,0,0,0,52.620000000000005,0.09,1030,2.1,1.5
2017,7,18,19,30,24.700000000000003,0,14.9,0,0,0,54.58,0.09,1030,2.1,1.1
2017,7,18,20,30,24.5,0,14.8,0,0,0,54.69,0.09,1030,2.1,0.9
2017,7,18,21,30,24.200000000000003,0,14.7,0,0,0,55.42,0.09,1030,2.2,1.0
2017,7,18,22,30,23.9,0,14.8,0,0,0,56.8,0.09,1030,2.3000000000000003,1.2000000000000002
2017,7,18,23,30,23.700000000000003,0,15.2,0,0,0,58.77,0.09,1030,2.3000000000000003,1.4
2017,7,19,0,30,23.200000000000003,0,15.6,0,0,0,62.35,0.08,1030,2.4000000000000004,1.7000000000000002
2017,7,19,1,30,22.9,0,16.1,0,0,0,65.66,0.08,1030,2.4000000000000004,1.9
2017,7,19,2,30,22.6,0,16.8,0,0,0,69.67,0.08,1030,2.5,1.9
2017,7,19,3,30,23.0,0,17.3,0,0,0,70.47,0.08,1030,2.5,2.1
2017,7,19,4,30,24.6,0,17.8,48,286,90,65.74,0.08,1030,2.5,2.4000000000000004
2017,7,19,5,30,26.9,0,16.8,86,531,261,53.83,0.08,1030,2.5,2.4000000000000004
2017,7,19,6,30,28.9,0,14.7,110,667,448,41.91,0.08,1030,2.5,1.6
2017,7,19,7,30,30.4,0,15.2,127,751,626,39.7,0.08,1030,2.4000000000000004,0.9
2017,7,19,8,30,31.700000000000003,0,13.1,136,803,773,32.33,0.08,1030,2.4000000000000004,0.7000000000000001
2017,7,19,9,30,32.4,1,12.9,141,834,880,30.48,0.08,1029,2.4000000000000004,1.0
2017,7,19,10,30,32.800000000000004,0,13.4,143,849,935,30.93,0.08,1029,2.4000000000000004,1.4
2017,7,19,11,30,33.0,0,13.7,143,850,934,31.06,0.08,1028,2.4000000000000004,1.6
2017,7,19,12,30,33.1,0,13.7,142,833,877,31.03,0.08,1028,2.4000000000000004,1.7000000000000002
2017,7,19,13,30,32.9,1,13.7,137,800,769,31.37,0.08,1027,2.4000000000000004,1.7000000000000002
2017,7,19,14,30,32.5,0,13.7,127,745,619,32.12,0.08,1027,2.4000000000000004,1.7000000000000002
2017,7,19,15,30,31.8,0,13.8,112,654,439,33.55,0.08,1027,2.5,1.6
2017,7,19,16,30,30.700000000000003,0,14.1,89,504,251,36.36,0.08,1027,2.5,1.5
2017,7,19,17,30,28.8,0,15.1,47,243,81,43.21,0.08,1027,2.6,1.3
2017,7,19,18,30,27.200000000000003,0,16.1,0,0,0,50.66,0.08,1027,2.6,1.4
2017,7,19,19,30,26.5,0,16.6,0,0,0,54.39,0.08,1027,2.7,1.6
2017,7,19,20,30,25.9,0,16.7,0,0,0,56.91,0.08,1027,2.7,1.7000000000000002
2017,7,19,21,30,25.4,0,17.0,0,0,0,59.620000000000005,0.08,1027,2.6,1.7000000000000002
2017,7,19,22,30,25.0,0,17.400000000000002,0,0,0,62.83,0.08,1027,2.6,1.7000000000000002
2017,7,19,23,30,24.8,0,17.5,0,0,0,64.08,0.08,1026,2.6,1.7000000000000002
2017,7,20,0,30,24.4,0,17.3,0,0,0,64.71000000000001,0.08,1026,2.5,2.0
2017,7,20,1,30,24.1,0,16.900000000000002,0,0,0,64.07000000000001,0.08,1026,2.5,2.3000000000000003
2017,7,20,2,30,23.8,0,16.5,0,0,0,63.77,0.08,1026,2.4000000000000004,2.6
2017,7,20,3,30,24.1,0,16.5,0,0,0,62.38,0.08,1026,2.4000000000000004,3.0
2017,7,20,4,30,25.5,0,16.6,45,305,89,57.97,0.08,1026,2.3000000000000003,3.3000000000000003
2017,7,20,5,30,27.3,1,16.2,81,551,262,50.71,0.08,1026,2.3000000000000003,2.8000000000000003
2017,7,20,6,30,29.200000000000003,0,15.0,103,691,452,41.98,0.08,1026,2.2,2.1
2017,7,20,7,30,30.5,0,15.4,117,771,628,40.08,0.08,1026,2.3000000000000003,1.8
2017,7,20,8,30,31.5,1,15.1,126,822,777,37.15,0.08,1026,2.3000000000000003,2.0
2017,7,20,9,30,32.2,0,14.8,128,856,885,35.06,0.08,1025,2.3000000000000003,2.2
2017,7,20,10,30,32.7,0,14.5,129,873,941,33.46,0.08,1025,2.3000000000000003,2.5
2017,7,20,11,30,33.0,0,14.1,128,876,942,32.05,0.08,1024,2.3000000000000003,2.6
